,Open,High,Low,Close,Volume,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA,score_50MA,score_100MA
2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.44492,0,47858.5824,43546.05,48641.587,1,1,1,1.8443999999999998,48,54.0,-6.0,48.6,47.86,49.0,2.7157039999999997,2.3888380000000002
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.336781,1,48052.4422,43782.818600000006,49266.674,1,1,1,3.4449,55,48.0,7.0,48.7,47.74,48.98,2.721298,2.375994
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,0,48219.9346,44014.0979,49993.542499999996,1,1,1,8.741299999999999,71,55.0,16.0,48.15,47.84,49.07,2.710612,2.393118
2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096,1,48516.5056,44292.200899999996,50943.6315,1,1,1,5.1157,64,71.0,-7.0,49.25,48.3,49.37,2.802396,2.47891
2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124,1,48752.619000000006,44572.1995,51829.365,1,1,1,1.3151000000000002,54,64.0,-10.0,50.4,48.68,49.54,2.8612879999999996,2.515021
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,1,49005.27859999999,44849.3247,52798.414000000004,1,1,1,7.9845,63,54.0,9.0,51.0,48.92,49.64,2.8787059999999998,2.531489
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,1,49270.1188,45134.3944,53847.579000000005,1,1,1,6.4326,75,63.0,12.0,52.05,49.38,49.88,3.007108,2.570425
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,0,49616.072400000005,45434.6104,54985.39450000001,1,1,1,13.8653,100,75.0,25.0,53.8,50.04,50.24,3.130598,2.6242129999999997
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,0,49994.082800000004,45763.758200000004,56094.259999999995,1,1,1,7.3104000000000005,85,100.0,-15.0,56.75,51.16,50.82,3.4018360000000003,2.75517
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,1,50261.7354,46058.392,56796.837,1,1,1,2.1241,71,85.0,-14.0,58.5,52.02,51.26,3.527226,2.808958
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,0,50490.566999999995,46337.074,57449.503000000004,1,1,1,2.1532,54,71.0,-17.0,60.0,52.54,51.53,3.472752,2.8103139999999995
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,1,50716.3192,46631.141500000005,58103.840000000004,1,1,1,0.8821,51,54.0,-3.0,60.65,52.74,51.63,3.46155,2.7959300000000002
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,0,50935.0508,46925.825,58685.204000000005,1,1,1,6.0248,59,51.0,8.0,60.95,52.92,51.69,3.4546859999999997,2.7863119999999997
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,0,51161.4888,47241.4121,59265.54350000001,1,1,1,4.8835999999999995,63,59.0,4.0,61.3,53.22,51.87,3.483714,2.83408
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,1,51314.787000000004,47526.9146,59516.234,1,0,1,5.9832,66,63.0,3.0,61.05,53.48,52.09,3.489108,2.859563
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,1,51545.78119999999,47802.6525,59747.645000000004,1,1,1,2.3272,60,66.0,-6.0,61.5,53.18,52.23,3.4225559999999997,2.9022159999999997
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,0,51836.332800000004,48110.5079,60078.868,1,1,1,4.2705,55,60.0,-5.0,61.85,52.88,52.2,3.3694919999999997,2.9471999999999996
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,0,52153.504199999996,48411.599899999994,60444.06749999999,1,1,1,1.5469000000000002,47,55.0,-8.0,62.35,52.9,52.15,3.41046,2.898415
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,0,52493.669799999996,48707.3135,60804.07699999999,1,1,1,1.5079,45,47.0,-2.0,62.5,52.84,52.07,3.3555560000000004,2.8892290000000003
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,1,52816.192,48983.97059999999,60995.4995,1,0,1,2.4206000000000003,48,45.0,3.0,62.0,52.88,52.07,3.3370239999999995,2.882615
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,0,53113.909400000004,49250.5003,61241.20850000001,1,1,1,2.8099,51,48.0,3.0,61.7,53.04,52.09,3.327744,2.899548
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,0,53479.4946,49528.89,61533.85800000001,1,1,1,0.8167,50,51.0,-1.0,61.85,53.12,52.14,3.312058,2.897196
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,0,53795.19380000001,49785.4788,61811.284999999996,1,0,1,3.3608000000000002,49,50.0,-1.0,61.6,53.26,51.8,3.317502,2.825125
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,1,54060.6658,50004.85019999999,61797.4145,1,0,1,3.8493000000000004,49,49.0,0.0,60.5,53.38,51.68,3.341686,2.8554340000000002
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,1,54324.6518,50214.0258,61800.49199999999,1,0,1,2.2653,41,49.0,-8.0,59.75,53.52,51.58,3.4230180000000003,2.8754410000000004
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,1,54608.064399999996,50428.5671,61797.60600000001,1,1,1,3.2361,42,41.0,1.0,59.1,53.56,51.47,3.4087799999999997,2.894026
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,0,54907.681399999994,50639.239299999994,61860.79350000001,1,1,1,6.7468,62,42.0,20.0,58.05,53.64,51.39,3.486058,2.918832
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,0,55313.363,50899.8793,62023.055499999995,1,1,1,7.044499999999999,70,62.0,8.0,57.4,54.18,51.49,3.577638,2.9428039999999998
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,0,55792.0038,51170.90150000001,62070.368,1,1,1,0.9910000000000001,66,70.0,-4.0,55.9,54.5,51.73,3.698092,2.9844410000000003
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,0,56274.9648,51428.247599999995,62204.83200000001,1,1,1,3.9974,54,66.0,-12.0,54.95,54.72,51.89,3.669404,2.9713459999999996
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,1,56699.5778,51693.9197,62409.134,1,1,1,5.3414,54,54.0,0.0,54.1,54.8,51.98,3.68053,2.9875129999999994
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,1,57084.7172,51937.910200000006,62550.907999999996,1,1,1,-0.26370000000000005,48,54.0,-6.0,54.1,54.96,52.06,3.661678,3.027374
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,0,57516.1058,52173.085600000006,62727.297,1,1,1,1.6139999999999999,49,48.0,1.0,53.95,54.6,52.1,3.62654,3.039966
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,0,57973.075,52399.9079,62849.313,1,1,1,0.7337000000000001,51,49.0,2.0,53.45,54.6,52.08,3.6008660000000003,3.034167
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,1,58381.991799999996,52590.2499,63013.20950000001,1,0,1,5.0877,66,51.0,15.0,52.85,54.8,52.05,3.6515020000000002,3.017792
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,0,58740.2222,52752.8949,63095.48099999999,1,0,1,5.3185,59,66.0,-7.0,52.85,55.28,52.15,3.7542419999999996,3.0344149999999996
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,1,59126.5888,52893.8096,63083.93000000001,0,0,1,4.1226,60,59.0,1.0,52.8,55.62,52.13,3.851076,3.05025
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,1,59433.935600000004,53006.87590000001,62815.8255,0,0,1,0.9205999999999999,63,60.0,3.0,53.05,56.02,52.15,3.866192,3.088947
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,0,59718.4984,53132.2883,62625.478,0,0,1,-0.6468999999999998,49,63.0,-14.0,53.85,56.46,52.18,3.8348020000000003,3.072715
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,0,59949.8164,53285.37340000001,62545.8635,0,0,1,3.8054,47,49.0,-2.0,54.05,56.44,52.09,3.700814,3.0528809999999997
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,1,60169.5588,53393.5936,62431.409,0,0,1,1.8864,52,47.0,5.0,54.0,56.56,52.04,3.736956,3.0830199999999994
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,0,60330.502199999995,53485.38029999999,62082.76849999999,0,0,1,4.0224,54,52.0,2.0,54.05,56.78,52.07,3.73411,3.092389
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,1,60496.828799999996,53591.054800000005,61815.007999999994,0,0,1,4.2636,57,54.0,3.0,54.25,56.96,52.12,3.730526,3.147948
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,0,60610.1548,53703.42480000001,61602.172,0,0,1,5.0404,49,57.0,-8.0,54.65,57.06,52.19,3.65148,3.1851350000000003
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,1,60683.062000000005,53846.068900000006,61503.33400000001,0,0,0,5.8797,67,49.0,18.0,54.65,56.68,52.19,3.624174,3.2234350000000003
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,1,60681.8882,53936.2813,61116.130000000005,0,0,1,3.9360999999999997,41,55.0,-14.0,55.95,56.88,52.38,3.7273300000000003,3.277346
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,1,60697.280199999994,54015.8854,60688.50199999999,0,0,1,1.6781000000000001,39,41.0,-2.0,55.9,56.64,52.34,3.7464560000000002,3.283049
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,0,60743.78340000001,54095.4095,60175.95450000001,0,0,1,1.8743,43,39.0,4.0,54.75,56.52,52.23,3.7794220000000003,3.262251
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,1,60806.12840000001,54184.9533,59717.384,0,0,1,2.0099,43,43.0,0.0,53.4,56.5,52.17,3.712844,3.259743
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656,0,60795.712600000006,54262.06670000001,59320.7905,0,0,1,1.9861,38,43.0,-5.0,52.25,56.26,52.13,3.6785020000000004,3.2637810000000003
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976,0,60819.4554,54339.018899999995,58941.280999999995,0,0,1,6.7181,37,38.0,-1.0,51.45,55.94,51.9,3.6781280000000005,3.1969160000000003
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027,0,60801.7222,54427.0822,58559.186499999996,0,0,0,2.8956,39,37.0,2.0,50.6,55.72,51.73,3.775602,3.24845
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.373748,1,60726.784400000004,54473.3595,58020.239,0,0,0,3.5359000000000003,87,39.0,48.0,50.15,55.4,51.62,3.764616,3.237614
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,1,60476.3854,54496.4455,57201.907499999994,0,0,0,1.8563,61,87.0,-26.0,52.05,55.72,52.01,3.6605079999999997,3.231452
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575,1,60246.800599999995,54499.709800000004,56491.387,0,0,0,6.3006,60,61.0,-1.0,52.55,55.66,52.17,3.5953199999999996,3.228304
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877,0,60025.072400000005,54515.1755,56010.5395,0,0,0,-0.6251000000000002,51,60.0,-9.0,52.25,55.78,52.35,3.6950300000000005,3.286868
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466,0,59796.6546,54533.3867,55522.7435,0,0,0,3.2319,45,51.0,-6.0,51.85,55.54,52.46,3.5228379999999997,3.264973
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665,0,59520.4666,54568.2695,55201.721999999994,0,0,0,1.7237,44,45.0,-1.0,51.1,54.94,52.49,3.4588240000000003,3.2947110000000004
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391,1,59151.35019999999,54572.716499999995,54676.389500000005,0,0,0,0.4477,44,44.0,0.0,50.15,53.82,52.49,3.215992,3.3089139999999997
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19358,1,58850.297999999995,54556.0167,54048.041000000005,0,0,0,1.6233000000000002,36,44.0,-8.0,49.9,53.0,52.51,3.078738,3.302982
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421,0,58624.33340000001,54557.45019999999,53586.4395,0,0,0,2.1161,41,36.0,5.0,49.35,52.3,52.42,3.068722,3.2707369999999996
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093,1,58399.676400000004,54557.997800000005,53276.7755,0,0,0,3.6195,47,41.0,6.0,48.8,52.04,52.39,3.06798,3.2647649999999997
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98445,1,58116.687000000005,54525.86890000001,52734.8495,0,0,0,2.3739999999999997,48,47.0,1.0,48.45,51.96,52.44,3.1227280000000004,3.288707
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.181,0,57821.977,54491.7329,52295.099,0,0,0,1.0843,45,48.0,-3.0,48.0,51.74,52.48,3.049712,3.2667129999999998
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.86739,0,57592.7004,54453.7437,51790.33,0,0,0,2.7628,41,45.0,-4.0,47.8,51.38,52.43,2.9737259999999996,3.2314169999999995
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.4887,1,57377.07920000001,54461.430199999995,51485.6225,0,0,0,5.7038,40,41.0,-1.0,46.5,50.88,52.03,2.9093180000000003,3.165937
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05271,0,57088.1854,54462.2591,51056.131,0,0,0,1.7562,36,40.0,-4.0,46.45,50.48,51.68,2.97685,3.173171
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.70665,1,56779.8008,54466.6525,50534.111,0,0,0,0.8529,34,36.0,-2.0,46.3,50.1,51.5,2.9265640000000004,3.168512
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.50609,1,56476.2416,54484.955700000006,49979.36,0,0,0,-0.36549999999999994,40,34.0,6.0,45.85,49.84,51.34,2.912684,3.1341200000000002
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.92924,0,56188.5288,54502.3604,49477.54,0,0,0,2.0459,41,40.0,1.0,45.7,49.74,51.31,2.8752160000000004,3.10612
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2022,1,55948.1042,54531.006799999996,49062.8305,0,0,0,3.7978,39,41.0,-2.0,45.85,49.6,51.32,2.867722,3.097733
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54046,0,55655.467599999996,54567.481100000005,48668.2215,0,1,0,5.2459999999999996,38,39.0,-1.0,45.95,49.36,51.24,2.88748,3.099769
2021-12-24,50838.82,51810.0,50384.43,50820.0,31684.84269,0,55414.3142,54604.75399999999,48530.1095,0,1,0,4.4559,41,38.0,3.0,45.9,49.12,51.19,2.9760660000000003,3.1467840000000002
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.51613,1,55202.814000000006,54631.7399,48613.486,0,1,0,3.185,37,41.0,-4.0,43.6,48.96,51.17,2.9979679999999997,3.169827
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.88914,0,54992.06479999999,54658.3583,48663.652500000004,0,1,0,2.3832,37,37.0,0.0,42.4,48.72,51.12,2.984682,3.20385
2021-12-27,50775.48,52088.0,50449.0,50701.44,28792.21566,0,54778.1624,54693.1134,48680.331,0,1,0,2.5383,39,37.0,2.0,41.25,48.64,51.1,2.98704,3.19791
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.33924,0,54526.7194,54717.2004,48685.9555,0,0,0,1.9307,39,39.0,0.0,40.65,48.58,51.11,2.973084,3.2295709999999995
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87,1,54127.077600000004,54720.2203,48539.583,0,0,0,1.233,39,39.0,0.0,40.35,48.12,51.15,2.876762,3.2272
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.29569,0,53717.4176,54754.7107,48485.5365,0,0,0,-1.4506999999999999,40,39.0,1.0,40.1,47.5,51.0,2.760532,3.2293119999999997
2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.99796,1,53362.1864,54818.575600000004,48484.553,0,0,0,2.1227,38,40.0,-2.0,39.9,46.98,50.85,2.7116979999999997,3.1905510000000006
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46325,0,52991.039800000006,54845.3088,48325.9,0,0,0,3.7922000000000002,37,38.0,-1.0,40.0,46.66,50.73,2.6742039999999996,3.1773670000000003
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.4604,0,52663.048200000005,54873.8827,48209.3375,0,0,0,-0.2338,39,37.0,2.0,39.8,46.32,50.64,2.64322,3.152449
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.0771,0,52321.1718,54918.6388,48238.509,0,0,0,5.6053999999999995,40,39.0,1.0,39.4,46.14,50.37,2.643818,3.1351790000000004
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.4136,0,51939.7118,54956.3934,48143.65,0,0,0,2.092,55,40.0,15.0,39.0,45.96,50.28,2.723646,3.1622559999999997
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.11857,0,51584.21720000001,54983.1045,47992.0015,0,0,0,4.7933,38,55.0,-17.0,39.5,46.04,50.42,2.750812,3.2011570000000003
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37305,0,51252.0624,54996.14230000001,47782.939,0,0,0,-1.5460000000000003,54,38.0,16.0,39.35,45.48,50.38,2.744924,3.2495829999999994
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.50818,1,50906.811200000004,55016.7,47630.4945,0,0,0,8.6317,66,54.0,12.0,40.05,45.38,50.5,2.607634,3.229355
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73111,1,50600.3084,55017.122,47367.0945,0,0,0,1.9297,57,66.0,-9.0,41.55,45.5,50.76,2.6978160000000004,3.282004
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39426,0,50272.8584,54995.678400000004,47117.020000000004,0,0,0,0.9994,52,57.0,-5.0,42.7,45.38,50.92,2.717998,3.2763999999999998
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17019,1,49916.0006,54932.9085,46864.543,0,0,0,-0.8645000000000002,56,52.0,4.0,43.3,45.44,50.94,2.750924,3.2258690000000003
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.43729,1,49580.01,54874.7844,46511.1735,0,0,0,2.4428,50,56.0,-6.0,44.05,45.62,51.09,2.657526,3.1972409999999996
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.2928,0,49309.652200000004,54820.0772,46218.229999999996,0,0,0,2.0933,47,50.0,-3.0,44.6,45.58,51.18,2.668654,3.2013820000000006
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.87762,1,49036.88,54766.854400000004,45871.4225,0,0,0,1.2977999999999998,37,47.0,-10.0,45.05,45.44,51.2,2.630072,3.1802989999999998
2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.88292,1,48745.3164,54677.73560000001,45458.428,0,0,0,3.1248,36,37.0,-1.0,44.85,45.04,51.05,2.5707560000000003,3.1111180000000003
2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.05616,0,48427.3084,54555.18520000001,45091.443,0,0,0,0.7732000000000001,37,36.0,1.0,44.8,44.78,50.73,2.532444,3.078309
2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.35271,0,48214.4636,54448.17590000001,44706.883,0,0,0,0.45070000000000005,31,37.0,-6.0,44.8,44.18,50.53,2.430314,3.078822
2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.08613,1,47981.476200000005,54339.37819999999,44325.39400000001,0,0,0,2.5326,35,31.0,4.0,44.4,43.98,50.31,2.3606059999999998,3.0535310000000004
2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.08257,0,47680.011,54211.8972,44058.28800000001,0,0,0,1.089,38,35.0,3.0,44.2,43.9,50.21,2.377696,3.0785590000000003
2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.72159,0,47371.528399999996,54088.8284,43852.66100000001,0,0,0,3.8425,36,38.0,-2.0,44.15,43.8,50.15,2.36199,3.0374170000000005
2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.33953,0,47065.717399999994,53930.715,43579.618,0,0,0,3.7147,38,36.0,2.0,43.95,43.66,49.96,2.398642,3.038572
2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.891999,0,46735.6542,53777.5548,43302.816999999995,0,0,0,-1.5585,76,38.0,38.0,43.95,43.66,49.8,2.433214,3.055671
2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.338961,1,46334.9536,53568.3379,42738.95,0,0,0,2.7584,100,76.0,24.0,45.9,44.44,50.08,2.267682,3.021642
2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.52354,1,45964.361,53345.572700000004,42128.212,0,0,0,2.6687000000000003,73,100.0,-27.0,48.95,45.66,50.53,2.264938,3.0147770000000005
2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.753211,1,45706.2026,53091.294,41618.1345,0,0,0,4.2906,77,73.0,4.0,50.6,45.38,50.55,2.247594,2.954051
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.40183,0,45451.483,52849.1418,41159.5515,0,0,0,1.5752999999999997,61,77.0,-16.0,51.7,45.7,50.68,2.29628,2.9457999999999998
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16036,1,45181.81100000001,52603.441699999996,40834.91100000001,0,0,0,1.5723000000000003,60,61.0,-1.0,52.85,45.72,50.75,2.201774,2.948402
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.87934,1,44906.2188,52351.4367,40521.2625,0,0,0,2.6508,55,60.0,-5.0,53.15,45.9,50.72,2.2457219999999998,2.88428
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.26956,1,44639.997,52080.23180000001,40300.9435,0,0,0,9.9204,55,55.0,0.0,52.6,46.1,50.52,2.2340999999999998,2.8464620000000003
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.49682,0,44443.41640000001,51797.3833,40102.7845,0,0,0,1.8950999999999998,50,55.0,-5.0,52.5,46.32,50.07,2.398034,2.807013
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.66527,1,44263.9424,51557.1202,39917.8955,0,0,0,3.7684,46,50.0,-4.0,52.4,46.44,49.72,2.4269819999999998,2.75286
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458,1,44033.777799999996,51329.05559999999,39720.859000000004,0,0,0,2.722,50,46.0,4.0,51.9,46.64,49.47,2.469884,2.769303
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663,0,43802.037800000006,51100.8571,39507.7395,0,0,0,5.2294,51,50.0,1.0,51.9,46.82,49.43,2.482002,2.774991
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813,1,43641.8746,50879.2808,39247.335999999996,0,0,0,1.8480000000000003,49,51.0,-2.0,52.1,46.9,49.43,2.5142,2.818464
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999,1,43412.936200000004,50617.456600000005,38964.148499999996,0,0,0,-0.6806000000000003,46,49.0,-3.0,52.7,46.92,49.33,2.50368,2.776696
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874,0,43181.8688,50387.284600000006,38676.731,0,1,0,3.8571000000000004,53,46.0,7.0,53.2,46.94,49.16,2.468382,2.7210539999999996
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372,1,43060.70619999999,50218.892700000004,38601.229,0,1,0,0.8102000000000001,50,53.0,-3.0,54.0,47.18,49.03,2.490268,2.699793
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704,1,42965.734000000004,50026.95970000001,38516.775499999996,0,1,0,2.0401,43,50.0,-7.0,54.95,47.38,48.93,2.3923959999999997,2.684623
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006,1,42876.66180000001,49828.23130000001,38525.738,1,1,0,9.972900000000001,54,43.0,11.0,55.35,47.52,48.81,2.398074,2.662319
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,1,42819.837,49648.0393,38600.131499999996,1,1,0,3.63,50,54.0,-4.0,56.15,47.92,48.88,2.5804739999999997,2.7465789999999997
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,0,42762.4136,49475.4712,38719.2805,1,1,0,12.3076,47,50.0,-3.0,56.85,48.12,48.93,2.660384,2.7678
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,0,42672.0704,49310.08729999999,38903.871,1,1,0,4.5945,39,47.0,-8.0,57.3,48.24,48.92,2.865618,2.8666700000000005
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,0,42570.21599999999,49112.841799999995,39256.377499999995,0,1,0,2.8405999999999993,42,39.0,3.0,55.45,48.24,48.8,2.8815520000000006,2.8845159999999996
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,0,42400.9144,48907.614299999994,39621.493,0,1,0,3.1711,39,42.0,-3.0,52.55,48.32,48.72,2.833444,2.904755
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113,1,42228.87180000001,48715.8429,39920.159,0,1,0,7.2322,35,39.0,-4.0,50.85,48.28,48.62,2.8077479999999997,2.902858
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,1,42061.951799999995,48527.0083,40189.8245,1,1,0,11.081,39,35.0,4.0,48.75,48.24,48.48,2.8886920000000003,2.936687
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,0,41897.1608,48337.6616,40468.7055,1,1,0,5.2922,42,39.0,3.0,47.65,48.28,48.46,3.062648,3.024844
2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727,0,41774.0292,48150.374299999996,40855.4815,1,1,0,3.4262,37,42.0,-5.0,46.75,48.34,48.46,3.117726,3.045405
2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494,0,41700.6256,47913.8516,41191.1545,0,0,0,-0.6975000000000002,40,37.0,3.0,45.85,48.3,48.21,3.147636,3.012199
2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241,1,41581.6464,47649.532,41331.1115,0,0,0,4.1437,43,40.0,3.0,45.1,48.32,47.91,3.109026,2.934779
2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551,0,41438.717800000006,47400.4521,41421.4915,0,0,0,7.5859,36,43.0,-7.0,44.75,48.38,47.68,3.220914,2.9663060000000003
2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011,0,41315.9626,47153.5012,41531.362,0,0,0,-0.6674000000000001,43,36.0,7.0,44.25,48.34,47.5,3.330178,3.0021910000000003
2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496,1,41129.2474,46896.147800000006,41527.3615,0,0,0,0.6553000000000002,44,43.0,1.0,43.9,48.46,47.39,3.240986,2.9421030000000004
2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589,0,40923.687000000005,46622.42939999999,41443.04,0,0,0,7.6495,49,44.0,5.0,43.55,48.56,47.35,3.258768,2.951293
2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732,1,40759.3716,46349.5417,41509.7385,0,0,0,-0.5330000000000003,41,49.0,-8.0,43.55,48.74,47.35,3.2996499999999997,3.011648
2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29458,1,40587.7316,46085.97440000001,41506.658500000005,0,0,0,-1.2689000000000004,80,41.0,39.0,43.3,48.46,47.25,3.2471500000000004,2.998981
